page_id,title,ns,section_count,image_count
10855,Bobby Williamson,0,15,0
10856,Michael Senyimba,0,1,0
10857,Patrick Wakula,0,1,0
10858,Jackson Matovu,0,1,0
10859,Janani Luwum,0,7,3
10860,Joseph Kizito,0,0,0
10861,Stephen Kaziimba,0,7,0
10862,Henry Kyemba,0,4,0
10863,Adrian Kivumbi Ddungu,0,4,0
10864,Flavia Anglin Senoga,0,5,0
10865,Percy Tuhaise,0,5,0
10866,Amos Magezi,0,1,0
10867,Emmanuel Nsubuga,0,0,0
10868,Andrew Kaggwa,0,1,0
10869,Moroto,0,1,0
10870,Sanctus Lino Wanok,0,3,0
10871,Balaam Barugahara,0,8,1
10872,"Michael Chibita, omuwandiisi w’ebitabo",0,3,0
10873,IHK,0,0,0
10874,Emmanuel Tumusiime-Mutebile,0,3,0
10875,Louis Kasekende,0,5,0
10876,"George Erwau, omuwandiisi w’ebitabo",0,1,0
10877,Evans Mukasa,0,1,0
10878,George Sinabulya,0,1,0
10879,Nakasongola,0,4,1
10880,Fred Masagazi,0,5,0
10881,Peter Nyombi,0,5,0
10882,Talk:KAYAYANA,1,1,0
10883,Mpondwe,0,9,0
10884,Asan Kasingye,0,4,1
10885,Shamirah Nabadda,0,4,0
10886,Kololo Senior Secondary School,0,6,1
10887,Kitante Hill Secondary School,0,7,0
10888,Johnson Gakumba,0,0,0
10889,Ntungamo,0,7,0
10890,Disitulikiti y’e Pakwach,0,4,1
10891,Elioda Tumwesigye,0,4,0
10892,Namayumba,0,5,0
10893,Kitovu Hospital,0,5,0
10894,Bugweri District,0,1,2
10895,Nebbi,0,5,0
10896,Disitulikiti y'e Ngoma,0,3,0
10897,"Patrick Edema, omuwandiisi w’ebitabo",0,3,0
10898,Fik Fameica,0,6,0
10899,Stephen Malinga,0,6,0
10900,Ettendekero lya Golf erya Afriyea,0,6,1
10901,Humphrey Nabimanya,0,3,1
10902,Ssetendekero y’e Mbarara,0,16,2
10903,Namilyango College,0,0,0
10904,Mbale,0,15,0
10905,Essaza ly’e Mawogola,0,4,0
10906,Disitulikiti y'e Ngara,0,8,0
10907,Bank of Uganda,0,6,1
10908,Asuman Kiyingi,0,5,0
10909,Martin Okoth Ochola,0,4,0
10910,Njeru,0,7,0
10911,Paul Lokech,0,5,1
10912,Disitulikiti y'e Nyasa,0,1,0
10913,Disitulikiti y'e Nyala,0,1,0
10914,Lady Doves FC,0,3,0
10915,Ngala,0,7,0
10916,Geresom Ilukor,0,1,0
10917,Charles Livingstone Mbabazi,0,3,0
10918,Patrick Edrin Kyamanywa,0,4,0
10919,Stanley Ntagali,0,6,0
10920,Henry Katumba Tamale,0,1,0
10921,Guaranty Trust Bank (Uganda),0,5,1
10922,George Erwau,0,1,0
10923,Eddwaaliro lya Villa Maria,0,6,0
10924,NCBA Bank Uganda,0,6,0
10925,Sheraton Kampala Hotel,0,4,1
10926,Senteza Kajubi,0,11,0
10927,Kampala Speke Hotel,0,6,0
10928,"Sheldon Mwesigwa, omusajja omulala",0,1,0
10929,Richard Buteera,0,6,0
10930,Samuel Gidudu,0,1,0
10931,Stephen Namanya,0,1,0
10932,"Lwakhakha, Uganda",0,7,0
10933,Allan Kateregga,0,1,0
10934,"Elly Tumwine, omuwandiisi w’ebitabo",0,7,0
10935,John Musinguzi Rujoki,0,4,0
10936,Alphonse Watho-kudi,0,1,0
10937,Sheldon Mwesigwa,0,1,0
10938,Samuel Ssekkadde,0,1,0
10939,Sam Kavuma,0,5,0
10940,Emmanuel Nsubuga (omukubi w’ebikonde),0,1,0
10941,David Sejusa,0,5,1
10942,Samson Mwaluda,0,1,0
10943,Sam Kahuma,0,1,0
10944,She Corporates Football club,0,3,0
10945,Uganda Management Institute,0,6,1
10946,Eddwaliro lya St. Charles Lwanga Buikwe,0,5,0
10947,Aberi Balya,0,0,0
10948,Olukalala lwa kiraabu z'omupiira mu Uganda,0,22,0
10949,Simon Mugenyi Byabakama,0,7,0
10950,Sabino Ocan Odoki,0,7,0
10951,Flavia Byekwaso,0,4,1
10952,Mukono Town,0,6,0
10953,Serverus Jjumba,0,5,0
10954,Disitulikiti ya Busia,0,6,2
10955,Alex Kakuba,0,0,0
10956,Olukalala lwa massomero mu Uganda,0,2,0
10957,Joseph Anthony Zziwa,0,5,0
10958,Uskiella,0,1,0
10959,Essomero ly'obusawo mu Ssetendekero ye Mbarara,0,0,0
10960,Lambert Bainomugisha,0,5,0
10961,Robert Odongkara,0,6,0
10962,Andrew Mwesigwa,0,9,0
10963,James Munange Ogoola,0,8,0
10964,Buluba Hospital,0,5,2
10965,Male Mabirizi,0,5,1
10966,Islamic University in Uganda,0,7,1
10967,Iganga General Hospital,0,5,0
10968,Albert Edward Baharagate Akiiki,0,4,0
10969,Lawrence Mukasa,0,5,0
10970,Zziwa Kennedy,0,4,0
10971,Augustine Nshimye,0,4,0
10972,Richard Byarugaba,0,4,0
10973,Christopher Izama Madrama,0,6,0
10974,Christopher Kakooza,0,4,0
10975,Charles Barugahare,0,6,0
10976,Matthias Ssekamaanya,0,4,0
10977,Essaza lyobukatuliki ely'eLugazi,0,5,2
10978,Dominic Eibu,0,3,0
10979,Raphael p'Mony Wokorach,0,4,0
10980,Kampala–Jinja Highway,0,5,2
10981,Rubby Opio Aweri,0,4,0
10982,Jotham Tumwesigye,0,6,0
10983,Eldad Mwangusya,0,5,0
10984,Tamena Ibuga,0,3,3
10985,Eddwaaliro e Nakasero,0,6,0
10986,Essaza ly'e Lwemiyaga,0,4,0
10987,Stephen Musota,0,7,0
10988,Denis Ssebuggwawo Wasswa,0,2,2
10989,Omutukuvu Nelly-Sade,0,6,0
10990,Charles Martin Wamica,0,3,0
10991,Charles Martin Wamika,0,3,0
10992,"Deogratias Muganwa Byabazaire, Omuntu w'abantu",0,3,0
10993,Wilson Mbadi,0,6,0
10994,Obulabirizi bwa Roman Catholic e Jinja,0,3,1
10995,Geoffrey Tumusiime,0,3,0
10996,Isaac Musumba,0,5,1
10997,James Kazini,0,7,1
10999,Ekitongole kya Kampala Capital City Authority,0,7,0
11000,Eddwaaliro lya Kitgum,0,3,0
11001,Kampala Capital City Authority,0,7,0
11002,Yunivasite ya Cavendish Uganda,0,13,0
11003,Geoffrey Kiryabwire,0,5,0
11004,Ohio lamprey,0,5,0
11005,Kyetume FC,0,5,0
11006,Bitumastic FC,0,5,0
11007,Kololo,0,6,2
11008,CoRSU Rehabilitation Hospital,0,7,0
11009,Gulu United FC,0,7,0
11010,Kansai Plascon FC,0,2,0
11011,Kilembe Mines FC,0,5,0
11012,Kisubi Hospital,0,4,0
11013,Nakasero Market,0,5,0
11014,Martin Ssempa,0,10,0
11015,Lweza FC,0,3,0
11016,MYDA FC,0,1,0
11017,Maroons FC,0,11,0
11018,Masaka Local Council FC,0,3,0
11019,Mbarara City FC,0,9,0
11020,National Enterprise Corporation FC,0,9,0
11021,Nile Breweries FC,0,4,0
11022,Nyamityobora FC,0,3,0
11023,Cabinet of Uganda,0,3,1
11024,William Byaruhanga,0,4,0
11025,Kenneth Kakuru,0,7,0
11026,Law Development Centre,0,6,1
11027,HiveColab,0,1,0
11028,"King's College, Budo",0,12,2
11029,Jinja–Iganga–Bugiri–Tororo Road,0,5,0
11030,James Zikusoka,0,7,0
11031,Eddwaliro lya St. Francis e Nkokonjeru,0,6,0
11032,Nkokonjeru,0,6,1
11033,Adolf Mwesige,0,4,1
11034,Erias Lukwago,0,5,0
11035,Nyanza Textile Industries Limited,0,6,0
11036,"Nyenga, Uganda",0,5,0
11037,Musita,0,3,0
11038,Minisitule y’ensonga z’e Karamoja (Uganda),0,8,0
11039,"Minisitule y’ebyobulambuzi, ebisolo by’omu nsiko n’eby’edda (Uganda)",0,8,0
11040,Namayingo,0,5,0
11041,Ssaabaminisita wa Uganda,0,6,8
11042,GM Sugar Uganda Limited,0,4,0
11043,Mayuge Sugar Industries Limited,0,6,1
11044,Jinja Hospital,0,5,1
11045,Kamuli Sugar Limited,0,4,0
11046,Giuseppe Filippi,0,3,0
11047,Nile Breweries Limited,0,6,1
11048,Haruna Kasolo Kyeyune,0,2,0
11049,Mayuge,0,7,2
11050,Henry Tumukunde,0,11,0
11051,Kale Kayihura,0,10,0
11052,Felix Kulaygye,0,6,0
11053,Travis Mutyaba,0,3,0
11054,Nakasero kasozi,0,0,0
11055,Kikwayi,0,0,0
11056,Talk:Kikwayi,1,1,0
11057,Ngogwe,0,0,0
11060,Lubaga divizoni,0,0,0
11061,Ndeeba kibuga,0,0,0
11064,Tirana,0,0,1
11065,Rachel Magulu,0,0,0
11066,Minti,0,9,0
11067,User talk:Grandeboy,3,1,0
11069,Morley Beyekwaso,0,3,0
11070,Ebikwata Ku,0,0,0
11071,User talk:Wüstenspringmaus,3,0,1
11072,User talk:-revi,3,0,0
11073,User:-revi,2,0,0
11074,Omugeranyakikumi(Percentage),0,0,0
11075,Morley Byekwaso,0,2,0
11076,Abdallah Mubiru,0,6,0
11081,Ttaabamiruka we Rubaga 2024,0,3,3
11084,Dan Birikwalira,0,7,0
11085,Okwagala ekikula kye kimu,0,2,0
11086,Lilian Mary Nabulime,0,4,1
11087,Moses Aliro,0,8,0
11089,Offa Medical Centre,0,3,0
11090,Nana Asaase,0,6,0
11091,Eddwaliro ekkulu e Kawolo,0,5,0
11092,"Elio Capradossi,",0,5,0
11093,Mpigi,0,6,1
11094,Wooteri Eqatorial,0,6,0
11095,Wikipedia talk:Administrators,5,1,0
11096,Omuti gwa Nakayima,0,7,2
11097,Omuti Nakayima,0,7,2
11098,Essundiro ly'amasannyalaze ery'ebbugumu ery'e Lugazi,0,6,0
11099,Eddwaliro lya Nyenga Mission,0,6,0
11100,Ekitongole kya Sugar Corporation ekya Uganda Limited,0,7,0
11101,Wandegeya,0,6,0
11102,User:Mickie-Mickie,2,0,0
11104,Kyakapeya,0,0,0
11105,Makerere,0,7,4
11106,Ekika ky'Enjaza,0,5,1
11107,Ekika ky'Envuma,0,3,1
11108,Omugotteko gw'e katanga,0,4,0
11109,MediaWiki:BabelConfig.json,8,0,0
11110,Esigalyakagolo,0,0,0
11111,Talk:Esigalyakagolo,1,0,0
11112,Olukalala lw'ebibuga n'obubuga mu Uganda,0,4,5
11113,Emboozi ya Faaza Clements,0,2,0
11115,Gomesi,0,2,1
11116,Enkodomali,0,4,0
11117,Embudyadya,0,0,0
11118,Draft:nnakyemalira,0,0,0
11119,User talk:Geossegawa,3,1,0
11120,Amasiinya,0,2,5
11121,Ebinnya bya Tanda,0,1,4
11122,Mukasa (omusambwa) .,0,4,0
11123,Ensengeka y’Engabo n’Amaffumu,0,2,0
11124,Walumbe,0,2,1
11125,Ggulu,0,1,0
11126,Kibuuka (omusambwa) .,0,5,0
11127,Katogo (emmere),0,6,1
11128,Ensaasi,0,4,1
11129,Katogo (emmere) .,0,0,0
11131,Kazino ez’oku mutimbagano,0,14,0
11132,Olumbe,0,0,0
11133,Talk:Olumbe,1,1,0
11134,User:Артем Загребельный,2,0,0
11135,Akatale k’omulimi ekikonoona biibino,0,0,0
11136,OMULIMI N’OMULUNZI,0,0,0
11137,Enva,0,0,0
11138,Kigolooba Mataali Group Limited,0,3,0
11141,Anne Nassanga,0,8,0
11142,Talk:Henry Katumba Tamale,1,1,0
11143,Godfrey Makumbi,0,0,0
11144,MediaWiki:GrowthExperimentsCommunityUpdates.json,8,0,0
11145,Shaka Ssali,0,0,0
11146,"Janat Chemusto, omuwandiisi w’ebitabo",0,4,0
11147,Janat Chemusto,0,5,0
11148,Ivan Edwards,0,5,2
11149,Essanyu Ruth Acheng,0,0,0
11150,Joy Ruth Acheng,0,5,0
11151,Hadija Namale,0,0,0
11152,Maureen Nantume,0,0,0
11153,Frances Akello,0,1,0
11154,Josephine Kasya,0,2,0
11155,Joyce Mpanga,0,4,1
11156,Omuyimbi Eunice Otuko Apio,0,3,0
11157,Malyamu Amin,0,4,0
11158,Buhimba United Saints F.C.,0,1,0
11159,Jacqueline Asiimwe,0,6,0
11160,Julianne Mweheire,0,3,0
11161,Veronica Sentongo,0,4,0
11162,Purity Wako,0,2,0
11163,Obulongoofu Wako,0,0,0
11164,Regina Bafaki,0,6,0
11165,Tina Drazu,0,4,0
11166,Jackline Kemigisa,0,3,0
11167,Amanda Tumusiime,0,0,1
11168,Ssettendekero wa Makerere,0,0,0
11169,Evelyn Nabunya,0,3,0
11170,Elizabeth Muwanga Alamo,0,4,0
11171,Florence Nkalubo,0,4,0
11172,Monica Kirya,0,4,0
11173,Jolly Nankunda,0,3,0
11174,Victoria Walusansa,0,4,0
11175,Zafaran (omuyimbi) .,0,4,0
11176,Zafaran (omuyimbi),0,4,0
11177,Winnie Nwagi,0,2,1
11178,Susan Kigula,0,1,0
11179,Carol Nakimera,0,7,0
11180,Alice Mwesigwa,0,4,0
11181,Tumuheirwe Florence,0,4,0
11182,Ettooke,0,0,0
11184,User:NAUME GOU,2,0,0
11185,Template:Databox generic,10,0,0
11186,Sostine Namanya,0,4,0
11187,"Natasha Nyonyozi, omusajja omulala",0,6,0
11188,User:Reign Evert/Yoweri Museveni,2,6,1
11189,Talk:Buhimba United Saints F.C.,1,0,0
11190,Moses Muhangi,0,4,0
11191,Pearl of Africa Rally,0,2,0
11192,Stephen Omony,0,1,0
11193,Ssi,0,0,0
11194,Nnaabagereka Sylvia owa Buganda,0,0,0
11195,Ťhomas B. Ťayebwa,0,0,0
11196,Beti Kamya-Turwomwe,0,0,0
11197,Empulizi y’amasannyalaze (electromagnetic pulse).,0,0,0
11198,Guinea ya Bufalansa,0,0,0
11199,Omukutu gwa Twitter,0,0,0
11202,Daudi Okello,0,1,0
11203,Elvis Bwomono,0,6,0
11204,Ivan Lumanyika,0,3,0
11205,Agnes Nabukenya,0,5,0
11206,Elio Capradossi,0,5,0
11207,Nicholas Omonuk,0,4,0
11208,Mars,0,0,0
11209,User talk:KiranBOT,3,0,0
11210,User talk:Usernamekiran,3,0,0
11211,"Nicholas Omonuk, omuwandiisi w’ebitabo",0,0,0
11212,Akasozi Buddo,0,6,0
11213,Simon Peter Kinobe,0,8,0
11214,Janet Achola,0,2,1
11215,Gaetano Batanyenda,0,1,1
11216,Augustine Nsumba,0,6,0
11217,Steven Mukwala,0,3,0
11218,Martin Muwanga,0,3,0
11219,Nandede Zaina,0,6,0
11220,Gavin Kizito,0,5,0
11221,Charles Lukwago,0,1,0
11222,Robert Ssentongo (omuzannyi w'omupiira),0,4,0
11223,Bibyo,0,3,4
11224,Thembo Nyombi,0,0,0
11225,Entebbe Cricket Oval,0,1,0
11226,Olukalala lw abakulembeze b amawanga ga India,0,1,19
11227,Deogratias Muganwa Byabazaire,0,0,0
11228,John Ssebuwufu,0,0,0
11229,Emmanuel Katongole,0,0,0
11230,David Serwadda,0,0,0
11231,ISBAT University,0,0,0
11232,Air Serv Limited,0,0,0
11233,Maryhill High School,0,1,0
11234,Mifumi,0,0,2
11235,Sebastian Munulo,0,0,0
11236,Ibrahim Kironde Kabanda,0,0,0
11237,Robina Bwita,0,0,0
11238,Muhammed Alibhai,0,0,0
11239,Grace Kavuma,0,0,0
11240,Template:Infobox person/doc,10,4,0
11241,Template:Infobox Person/doc,10,0,0
11242,Template:Personbox,10,0,0
11244,User:Solomon Suubi/sandbox,2,0,0
11245,Allan Oyirwoth,0,4,0
11246,Julie Mutesasira,0,4,0
11247,Tom Butime,0,0,0
11248,Michael Mawanda,0,4,0
11249,Patrick Kayemba,0,0,0
11250,Abdul Kadir Ali Muwaya,0,0,0
11251,Saint Kizito,0,3,0
11252,Davis Arinaitwe,0,1,0
11253,Uganda Air Cargo Corporation,0,0,1
11254,Mike Kennedy Sebalu,0,1,0
11255,Best Kemigisa,0,3,0
11256,Bright Rwamirama,0,5,0
11257,Pela Commodities,0,2,0
11258,Mapeera House,0,3,0
11259,Olara Otunnu,0,6,1
11260,John Kyazze,0,1,0
11261,Mc Norman,0,4,0
11262,Said Adrus,0,6,0
11263,Bobby Lash B2C,0,6,0
11264,Matiya Mulumba,0,2,0
11265,Laurence Sematimba,0,1,0
11266,Benjamin Musoke,0,2,0
11267,Junior Kwebiha,0,2,0
11268,Saleh Kamba,0,2,0
11269,Rukidi IV ow’e Tooro,0,9,0
11270,Kalema of Bugand,0,9,1
11271,Apolo Kivebulaya,0,2,0
11272,Hajjati minsa kabanda,0,0,0
11273,Jjunju of Buganda,0,9,0
11275,Faridah Nambi,0,4,0
11276,User:Actormusicus,2,0,0
11277,Ganzi Mugula,0,1,0
11278,Ttembo owa Buganda,0,5,0
11280,Amon Bazira,0,4,0
11281,Ndawula owa Buganda,0,10,0
11282,Kagulu owa Buganda,0,9,0
11283,Kikulwe owa Buganda,0,8,0
11284,Mawanda of Buganda,0,8,0
11285,Leila Nakabira,0,0,0
11286,Nkulanga Enock,0,0,0
11287,Jack Maumbe Mukhwana,0,0,0
11288,Martin Stephen Egonda-Ntende,0,0,0
11289,Chwa I owa Buganda,0,8,0
11290,Kyabaggu of Buganda,0,8,0
11291,Fred Mukisa,0,0,1
11292,Ssemakookiro of Buganda,0,9,0
11293,Simon D'Ujanga,0,0,0
11294,Fred Omach,0,0,0
11295,Ntare VI of Ankole,0,1,0
11296,Sulaiman Kyebakoze Madada,0,0,0
11297,Sulaiman Madada,0,2,0
11298,Gagawala Wambuzi,0,0,0
11299,Nyamukutura Kyebambe III owe Bunyoro,0,1,0
11300,Arthur Kaluma,0,6,0
11301,Simon Ejua,0,0,0
11302,Cotilda Nakate Kikomeko,0,4,0
11303,Kimera of Buganda,0,8,0
11304,Gordon Wavamunno,0,8,0
11305,James Baba,0,0,0
11306,John Wills,0,0,1
11307,Yash Tandon,0,0,1
11308,Sheikh Abdullahi Ssekimwanyi,0,0,0
11309,Richard M Kavuma,0,0,0
11310,Asif Din,0,0,0
11311,Kiyimba owa Buganda,0,1,0
11312,Kiggala owa Buganda,0,1,0
11313,Kassim Ouma,0,8,0
11314,Kayima owa Buganda,0,1,0
11315,Nakibinge owa Buganda,0,1,0
11316,SK Mbuga,0,5,0
11317,Canon Andrew Nyote,0,5,0
11318,Kiweewa,0,6,0
11319,Simon Peter Engurait,0,8,0
11320,Mulondo owa Buganda,0,0,0
11321,Jemba owa Buganda,0,0,0
11322,Ssuuna I of Buganda,0,0,0
11323,Ssuuna I owa Buganda,0,4,0
11324,Ssekamanya owa Buganda,0,0,0
11325,Ali Kony,0,5,0
11326,Onesimus Asiimwe,0,1,0
11327,Kimbugwe owa Buganda,0,1,0
11328,Kateregga owa Buganda,0,0,0
11329,Mutebi I owa Buganda,0,1,0
11330,Jjuuko of Buganda,0,0,0
11331,David Guwatudde,0,3,0
11332,Jjuuko owa Buganda,0,8,0
11333,Ssekabaka Kayemba owa Buganda,0,1,0
11334,Sabiiti Muzeyi,0,6,0
11335,Polly Namaye,0,5,0
11336,Muhammad Kirumira,0,3,0
11337,Tebandeke owa Buganda,0,0,0
11338,Namuggala owa Buganda,0,0,0
11339,Kiweewa owa Buganda,0,0,0
11340,Onegi Obel,0,0,0
11341,Olimi I owe Tooro,0,0,0
11342,Olimi I ow'e Tooro,0,1,0
11343,Ruhaga ow'e Toro,0,0,0
11344,Nyaika owe Tooro,0,0,0
11345,Rukidi I owe Toro,0,0,0
11346,Olimi II ow'e Tooro,0,0,0
11347,Jonah Lwanga,0,5,0
11350,Sudhir Ruparelia,0,11,1
11351,Rukidi II ow’e Tooro,0,0,0
11352,Rububi Kyebambe II ow’e Tooro,0,0,0
11353,Kakende ow'e Toro,0,0,0
11354,Christopher Senyonjo,0,8,0
11355,Ssekabaka Mwanga II owa Buganda,0,12,1
11356,Augustine Kasujja,0,5,0
11357,Katera ow'e Toro,0,0,0
11358,Kyebambe IV owe Tooro,0,0,0
11359,Kyebambe III owe Tooro,0,4,1
11360,Gerald Kasaato,0,4,0
11361,Patrick Salvador Idringi,0,14,0
11362,Kamanda Bataringaya,0,5,0
11363,Charles Ssekyaaya,0,1,0
11364,John Kabaireho,0,1,0
11365,Daisuke Ssegwanyi,0,2,0
11366,Raymond Rushabiro,0,1,0
11367,Patrick Salvado Idringi,0,0,0
11368,Katherine Namuddu,0,6,0
11369,Peace Mbabazi Kyamukongwire,0,6,0
11370,Omukama Rukidi III ow'eTooro,0,0,0
11371,Micheal Etyang,0,3,0
11372,Omukama Rukidi III ow'e Tooro,0,4,0
11373,William F.S. Edwards,0,8,5
11374,Omukama w'e Tooro,0,0,0
11375,Olivia Wawire,0,5,0
11376,Jonathan Kingdon,0,0,0
11377,Aisha Lubega,0,4,0
11378,Fatumah Asha,0,1,0
11379,Norah Amin,0,3,0
11380,Madina Amin,0,4,0
11381,Daudi Kintu Wasajja,0,1,0
11382,Esther Wamala,0,3,0
11383,George Kirya,0,0,0
11384,Fred Wabwire-Mangen,0,0,0
11385,Nelson Sewankambo,0,0,0
11386,Kezia owa Buganda,0,1,0
11387,Charles Mumbere,0,0,0
11388,Arthur Kyobe,0,1,0
11389,Joseph Kony,0,16,2
11390,Sandy Stevens Tickodri-Togboa,0,0,0
11391,Bulaimu Muwanga Kibirige,0,0,0
11392,Ivan Semwanga,0,7,0
11393,Daniel Kajumba,0,1,0
11394,Amos Nzeyi,0,0,0
11395,Francis Okello,0,2,0
11396,David Wakikona,0,0,0
11397,Yosia Nadiope owa Busoga,0,0,0
11398,Ignatius Sserulyo,0,0,0
11399,Henry Mzili Mujunga,0,0,1
11400,Micheal Kasaija,0,0,0
11401,Amos Twinomujuni,0,1,0
11402,Samuel Turyagyenda,0,0,0
11403,Joseph Semwanga,0,0,0
11404,Robert Rusoke,0,0,0
11405,Francis Chemonges,0,0,0
11406,Semei Kakungulu,0,6,2
11407,Moses Kamya,0,6,0
11408,Muljibhai Madhvani,0,5,0
11409,Michael Kyomya,0,2,0
11410,Kirunda Kivejinja,0,6,0
11411,"Sam Childers, omuwandiisi w’ebitabo",0,4,0
11412,Ntare IV of Nkore,0,0,0
11413,Joe Atuhaire,0,1,0
11414,Macwa owe Nkore,0,0,0
11415,Angela Leigh,0,0,0
11416,Ssuuna II of Buganda,0,11,0
11417,Mohamed Muruli,0,1,0
11418,Peter Kerim,0,7,0
11419,Frederick Kitaka,0,0,0
11420,George Baguma,0,0,0
11421,Lepono Ndhlovu,0,0,0
11422,Faruk Ochimi,0,0,0
11423,Template:Cite journal/doc,10,1,0
11424,Template:Cite book/doc,10,1,0
11425,Template:Cite web/doc,10,1,0
11426,Kay Adroa,0,5,0
11427,Equity Bank Uganda Limited,0,6,0
11428,Elizabeth Nalugemwa,0,8,0
11429,Damalie Kisosonkole,0,5,0
11430,Angelina Kakooza Mwesige,0,6,0
11431,Margaret Ssebagereka,0,3,0
11432,Henry Luke Orombi,0,6,0
11433,Culton Scovia Nakamya,0,5,0
11434,Brenda Maraka,0,5,0
11435,Karole Kasiita,0,7,0
11436,Patrick Kankiriho,0,0,0
11437,John Mugyenyi,0,0,0
11438,Mukasa Mbidde,0,0,0
11439,Patrick Nsamba Oshabe,0,2,0
11440,Patricia Munabi Babiiha,0,5,0
11441,Mike Mukula,0,4,0
11442,Dennis Ngabirano,0,2,0
11443,"Shaban Ramadhan Mubaje, omusajja omulala",0,5,0
11444,Samuel Okwir,0,2,0
11445,Ham Serunjogi,0,5,0
11446,Hannington Mutebi,0,1,0
11447,James Ssebaggala,0,1,0
11448,Stanislaus Okurut,0,0,0
11449,Pio Zirimu,0,0,0
11450,Eneriko Seruma,0,0,0
11451,User:HakanIST/test,2,0,2
11452,User:Ssemmanda will/Ekifaananyi ky'olunaku test,2,0,2
11453,Abubakar Muhammad Moki,0,3,0
11454,Abayudaaya,0,12,2
11455,Frank Nabwiso,0,7,0
11456,Brian Mushana Kwesiga,0,5,0
11457,Elizabeth Kyazike,0,4,0
11458,Alexander David Ssimbwa,0,3,1
11459,Yokaana F. Mugisha,0,5,0
11460,Richard Carl Ntiru,0,0,0
11461,Barbara Barungi,0,5,0
11462,Jack Sentongo,0,2,0
11463,Patricia Ochan Okiria,0,2,0
11464,Angufiru Margaret,0,4,0
11465,Lubwa p'Chong,0,0,0
11466,Omuyimbi Joselyn Kamateneti,0,4,0
11467,Daniel David Ntanda Nsereko,0,1,0
11468,Olukalala lw'abannayuganda,0,1,0
11469,Ambrosio Kibuuka,0,0,0
11470,P'Bitek Okot,0,0,0
11471,Ruhinda ow’e Ankole,0,0,0
11472,Kyebambe IV owe Bunyoro,0,1,0
11473,Ivan Muhwezi,0,4,0
11474,Kyebambe IV of Toro,0,1,0
11475,Samite,0,0,0
11476,Paul Ngologoza,0,0,0
11477,John Nagenda,0,0,0
11478,Justine Odong Latek,0,1,0
11479,Kasirye Ggwanga,0,7,0
11480,Duhaga owe Bunyoro,0,0,0
11481,Vincent Otti,0,0,0
11482,Raska Lukwiya,0,0,0
11483,Okot Odiambo,0,0,0
11484,Okot Odhiambo,0,3,0
11485,Akena p'Ojok,0,1,0
11486,Lilian Ruteraho,0,4,0
11487,Joseph Kibweteere,0,0,0
11488,Nasser Sebaggala,0,0,0
11489,Samuel Walusimbi,0,0,0
11490,Kato Serwanga,0,0,0
11491,James Kabarebe,0,0,0
11492,Danny Keogh,0,0,0
11494,Francis Miiro,0,6,0
11495,Abayindi mu Uganda,0,0,0
11496,James Makumbi,0,1,1
11497,Andrew Felix Kaweesi,0,6,0
11498,Justinian Tamusuza,0,0,0
11499,Bertrand Besigye,0,0,0
11500,Emmanuel Lumu,0,5,0
11501,Henry Wako Muloki,0,0,0
11502,Ali Kavuma,0,1,0
11503,Muhamed Kizito,0,1,0
11504,Mwanga I of Buganda,0,0,0
11505,Mwanga I owa Buganda,0,2,0
11506,Eliphaz Maari,0,1,0
11507,Abdul Nadduli,0,2,0
11508,Joseph Kagimu,0,2,0
11509,Amos Okot,0,0,1
11510,Morris Ogenga Latigo,0,0,1
11511,Maxwell Akora,0,0,0
11512,Jitendra Patel,0,0,0
11513,Wilton Sebastian Kezala,0,0,0
11514,Albert Ssempeke,0,1,0
11515,James Makubuya,0,6,0
11516,Gershom Sizomu,0,0,1
11517,Svend Bayer,0,0,1
11518,Joseph Hutchinson,0,0,0
11519,Ykee Benda,0,2,0
11520,Solomon Male,0,0,0
11521,Ezekiel Tenywa Wako owa Busoga,0,0,1
11522,Okugya n'okugwa kwa Idi Amin,0,0,0
11523,Rise and Fall of Idi Amin,0,1,0
11524,Shimit Amin,0,0,0
11525,Michael Kawalya Kagwa,0,0,0
11526,Shaban Bantariza,0,0,0
11527,Nanji Kalidas Mehta,0,10,2
11528,Juma A. Oris,0,0,0
11529,Nick Twinamatsiko,0,4,0
11530,Kalema owa Buganda,0,9,1
11531,Erinayo Wilson Oryema,0,0,0
11532,Taban lo Liyong,0,1,0
11533,"Nick Twinamatsiko, omusajja omulala",0,0,0
11534,User:Rgnpx/Obulwadde bw’okusannyalala mu tulo,2,1,1
11535,Eddagala lya Paracetamol(Panado),0,1,0
11536,Template:US dollar,10,0,0
11537,Template:US$,10,0,0
11538,Template:Infobox drug,10,0,0
11539,Template:Infobox medal condition,10,0,1
11540,Template:Infobox medal condition/doc,10,1,0
11541,Kenneth Kamyuka,0,0,0
11542,Olukalala lw'abakulira Yunivaasite mu Uganda,0,3,0
11543,Patrick Ochan,0,0,0
11544,Raymond Otim,0,0,0
11545,Omuyimbi Laurence Sematimba,0,0,0
11546,List of Ugandan writers,0,2,0
11548,Benjamin Kiplagat,0,1,0
11549,Mark Barrington-Ward,0,0,0
11550,Frank Mugisha,0,0,1
11551,Samuel Sejjaaka,0,0,0
11552,James Mulwana,0,6,0
11553,Olukalala lw'abayimbi abannayuganda,0,22,0
11554,Zi Ssemaduuka za Uchumi,0,0,0
11555,Wycliffe Kiyingi,0,5,0
11556,Ssemaduuka za Uchumi,0,2,0
11557,Olubuto,0,1,1
