page_id,interwiki_link
10903,en:Catholic_Church
10903,en:Saint_Joseph's_Missionary_Society_of_Mill_Hill
10904,en:Pontypridd
10904,en:Wales
10904,en:Mbale_District
10904,en:Uganda_People's_Defense_Force
10904,en:Mbale_Hospital
10904,en:Uganda_Ministry_of_Health
10904,en:CURE_Children's_Hospital_of_Uganda
10904,en:CURE_International
10904,en:Busitema_University_Faculty_of_Health_Sciences
10904,en:Busitema_University
10904,en:Islamic_University_in_Uganda
10904,en:Uganda_Martyrs_University
10904,en:LivingStone_International_University
10904,en:Christian_Churches
10904,en:Absa_Bank_Uganda_Limited
10904,en:Bank_of_Africa_Uganda_Limited
10904,en:Bank_of_Uganda
10904,en:Centenary_Bank
10904,en:DFCU_Bank
10904,en:Diamond_Trust_Bank_(Uganda)
10904,en:Equity_Bank_Uganda_Limited
10904,en:Finance_Trust_Bank
10904,en:Housing_Finance_Bank
10904,en:National_Social_Security_Fund_(Uganda)
10904,en:PostBank_Uganda
10904,en:Stanbic_Bank_Uganda_Limited
10904,en:John_Wasikye
10904,en:Lydia_Wanyoto
10904,en:Parliament_of_Uganda
10904,en:Leader_of_Opposition_(Uganda)
10904,en:Walter_de_Sousa
10904,en:India_men's_national_field_hockey_team
10904,en:Dani_Wadada_Nabudere
10904,en:Gisu_people
10904,en:Mbale_Kenya
10904,en:Railway_stations_in_Uganda
10904,en:Bugisu_Co-operative_Union_Limited
10904,en:List_of_cities_and_towns_in_Uganda
10905,en:Counties_of_Uganda
10905,en:Uganda
10905,"en:Central_Region,_Uganda"
10905,en:Lwemiyaga_County
10906,en:Districts_of_Tanzania
10906,en:Kagera_Region
10906,en:Karagwe_District
10906,en:Biharamulo_District
10906,en:Kigoma_Region
10906,en:Muleba_District
10906,en:Administrative_divisions_of_Tanzania#Wards
10906,en:Great_Lakes_Refugee_Crisis
10906,en:United_Nations_High_Commission_for_Refugees
10907,en:Central_bank
10907,en:History_of_Uganda_(1979–present)
10907,en:Ugandan_shilling
10907,en:IMF
10907,en:AFI_Global_Policy_Forum
10907,en:Riviera_Maya
10907,en:The_Maya_Declaration
10907,en:Board_of_directors
10907,en:President_of_Uganda
10907,en:Cabinet_of_Uganda
10907,en:Governor_of_the_Bank_of_Uganda
10907,en:Nairobi
10907,en:Michael_Atingi-Ego
10907,en:Mbarara
10907,en:List_of_banks_in_Uganda
10907,en:Banking_in_Uganda
10907,en:List_of_central_banks_of_Africa
10907,en:List_of_central_banks
10908,en:Lawyer
10908,en:Ministry_of_Works_and_Transport_(Uganda)
10908,en:John_Byabagambi
10908,en:Ministry_of_Foreign_Affairs_(Uganda)
10908,en:Isaac_Musumba
10908,en:Bachelor_of_Laws
10908,en:Master_of_Laws
10908,en:Legal_practice
10908,en:Law_Development_Center
10908,en:Kampala
10908,en:Advocate
10908,en:National_Social_Security_Fund_(Uganda)
10908,en:Company_secretary
10908,en:Legal_counsel
10908,en:Forum_for_Democratic_Change
10908,en:National_Resistance_Movement
10908,en:Debate
10908,en:Travel
10908,en:Theater
10908,en:Poetry
10908,en:Cabinet_of_Uganda
10908,en:Government_of_Uganda
10908,en:Parliament_of_Uganda
10909,en:Policeman
10909,en:Uganda_Police_Force
10909,en:Inspector_general_of_police
10909,en:Kale_Kayihura
10909,en:Bachelor_of_Laws
10909,en:Law_Development_Centre
10909,en:Entebbe_International_Airport
10909,en:Paul_Lokech
10909,en:Luke_Kercan_Ofungi
10910,en:Nile_Breweries_Limited
10910,en:AB_InBev
10910,en:Nyanza_Textile_Industries_Limited
10910,en:Buikwe
10910,"en:Jinja,_Uganda"
10910,en:River_Nile
10910,en:Ugandahttps://en.wikipedia.org/wiki/Ugandahttps://en.wikipedia.org/wiki/Uganda
10910,en:SAB_Miller
10910,en:Belgium
10910,en:Nalubaale_Power_Station
10910,en:Eskom
10910,en:Madhvani_Group
10910,en:Kindernothilfe
10910,en:Kampala-Jinja_Highway
10910,en:Kampala–Jinja_Expressway
10910,en:Source_of_the_Nile_Bridge
10910,en:Isimba_Power_Station
10910,en:Bujagali_Power_Station
10910,en:Kiira_Power_Station
10910,en:List_of_cities_and_towns_in_Uganda
10911,en:Military_officer
10911,en:Uganda_People's_Defence_Forces
10911,en:Lieutenant_General
10911,en:Inspector-general_of_police
10911,en:Uganda_Police_Force
10911,en:Mogadishu
10911,en:Al-Shabaab_(militant_group)
10911,"en:Eastern_Region,_Uganda"
10911,en:Acholi_sub-region
10911,"en:Northern_Region,_Uganda"
10911,en:African_Union_Mission_to_Somalia
10911,en:Mbarara
10911,"en:Western_Region,_Uganda"
10911,en:Allied_Democratic_Forces
10911,en:Brigadier
10911,en:Orthopedic
10911,en:Fred_Tolit
10911,en:Nakibus_Lakara
10911,en:Sabiiti_Muzeyi
10912,en:Ruvuma_Region
10912,en:National_Bureau_of_Statistics_(Tanzania)
10913,en:Districts_of_Sudan
10913,en:South_Darfur
10914,en:FUFA_Women_Super_League
10914,en:Masindi
10914,en:Partnership
10914,en:Uganda_Premier_League
10914,en:Memorandum_of_understanding
10914,en:Bronze_medal
10914,en:CAF_Women's_Champions_League
10914,en:Nairobi
10915,en:Local_Government_Areas_of_Nigeria
10915,en:Borno_State
10915,en:Cameroon–Nigeria_border
10915,en:Gamboru_Ngala
10915,en:Dikwa_Emirate
10915,en:Nigerian_traditional_states
10915,en:Clay
10915,en:Bentonite
10915,en:Hausa_language
10916,en:Anglican
10916,en:Buwalasi_Theological_College
10916,en:Ordained
10916,en:Anglican_Diocese_of_Soroti
10916,en:Janani_Luwum
10916,"en:Archbishop_of_Uganda,_Rwanda,_Burundi_and_Boga-Zaire"
10916,en:Namirembe_Cathedral
10917,en:St_Patrick's_Athletic_F.C.
10917,en:League_of_Ireland_Premier_Division
10917,en:John_Fashanu
10917,en:Al_Ahly_SC
10917,en:St_Stephen's_Day
10917,en:Athlone_Town_F.C.
10917,en:Leinster_Senior_Cup_(association_football)
10917,en:Bray_Wanderers
10917,en:HNK_Rijeka
10917,en:2002_UEFA_Intertoto_Cup
10917,en:K.A.A._Gent
10917,en:Bohemian_F.C.
10917,en:Brian_Kerr_(Irish_football_manager)
10917,en:League_of_Ireland_Cup
10918,en:Surgeon
10918,en:Academic
10918,en:Academic_administrator
10918,en:Researcher
10918,en:Vice_Chancellor
10918,en:Uganda_Martyrs_University
10918,en:Episcopal_Conference_of_Uganda
10918,en:John_Maviiri
10918,en:Kampala_International_University
10918,en:University_of_Rwanda
10919,en:Anglican_Church
10919,en:Chancellor_(education)
10919,en:Uganda_Christian_University
10919,en:Archbishop_of_Uganda
10919,en:Ordained_ministry
10919,en:Bishop_Tucker_Theological_College
10919,en:Seminary
10919,en:Bachelor_of_Divinity
10919,en:Oxford_Centre_for_Mission_Studies
10919,en:Middlesex_University
10919,en:Christian_mission
10919,en:Parish_priest
10919,en:Archdeacon
10919,en:Masindi
10919,en:Henry_Orombi
10919,en:Consecrated
10919,en:Installation_(Christianity)
10919,en:Namirembe
10919,en:Ordination_of_women_in_the_Anglican_Communion
10919,"en:Anti-Homosexuality_Act,_2014"
10919,"en:Anti-Homosexuality_Act,_2023_(Uganda)"
10919,en:Capital_punishment_in_Uganda
10919,en:Affair
10919,en:Nakasero
10919,"en:Church_House,_Uganda"
10919,en:List_of_university_leaders_in_Uganda
10920,en:Uganda
10920,en:Namirembe_Cathedral
10920,en:Church_of_Uganda
10920,en:Bishop_of_Namirembe
10921,en:Commercial_bank
10921,en:Central_bank
10921,en:Banking_in_Uganda#Tier_II_financial_institutions
10921,en:Guaranty_Trust_Bank
10921,en:West_African
10921,en:Fina_Bank_(Uganda)
10921,en:Fina_Bank_Group
10921,en:Kamwookya
10921,en:Mbarara
10921,en:Kyaliwajjala
10921,en:Makerere
10921,en:List_of_banks_in_Uganda
10921,en:Banking_in_Uganda
10921,en:Guaranty_Trust_Bank_(Kenya)
10921,en:Guaranty_Trust_Bank_(Rwanda)
10922,en:Bishop
10922,en:Anglican
10922,en:Uganda
10922,en:Anglican_Diocese_of_Soroti
10923,"en:Villa_Maria,_Uganda"
10923,en:Kalungu_District
10923,en:Uganda
10923,en:Privately_held_company
10923,en:Non-profit
10923,en:Community_hospital
10923,en:Kalungu_(Uganda)
10923,en:Masaka_Regional_Referral_Hospital
10923,en:Masaka
10923,en:Mubende_Regional_Referral_Hospital
10923,en:Mubende
10923,en:Roman_Catholic_Diocese_of_Masaka
10923,en:Catholic_Church
10923,en:Sub-Saharan_Africa
10923,en:African_trypanosomiasis
10924,en:Commercial_bank
10924,en:Small_and_medium_enterprises
10924,en:NCBA_Group_Plc
10924,en:Nairobi
10924,en:Commercial_Bank_of_Africa_(Uganda)
10924,en:Managing_director
10924,en:Mark_Muyobo
10924,en:Nakasero
10924,en:Bugoloobi
10924,"en:Lugogo,_Kampala"
10924,en:Banking_in_Uganda
10924,en:List_of_banks_in_Uganda
10924,en:Economy_of_Uganda
10925,en:Five_star_hotel
10925,en:Nakasero
10925,en:Kampala_Central_Division
10925,en:Tanzania_People's_Defence_Force
10925,en:Uganda_National_Liberation_Army
10925,en:Middle_East
10925,en:Sheraton_Hotels_and_Resorts
10925,en:Kampala_Capital_City_Authority
10925,en:Kampala_District
10926,en:University_administrator
10926,en:Uganda
10926,en:East_African_Community
10926,en:Mityana_District
10926,"en:Central_Region,_Uganda"
10926,en:Busega
10926,en:Kampala
10926,en:Makerere_University
10926,en:University_of_Chicago
10926,en:Fulbright_Scholarship
10926,en:Master_of_Science
10926,en:Geography
10926,en:Mbarara_University
10926,en:Doctor_of_Science
10926,en:Kings_College_Budo
10926,en:Vice-chancellor
10926,en:Principal_(academia)
10926,en:Kyambogo_University
10926,en:Nkumba_University
10926,en:Flag_of_Uganda
10926,en:Coat_of_arms_of_Uganda
10926,en:Democratic_Party_(Uganda)
10926,en:Benedicto_Kiwanuka
10926,en:Mulago_National_Referral_Hospital
10926,en:Lying_in_state
10926,en:Parliament_of_Uganda
10926,en:Bugoloobi
10927,en:Hotel
10927,en:Nakasero
10927,en:Grand_Imperial_Hotel
10927,en:Central_business_district
10927,en:John_Hanning_Speke
10927,en:Source_of_the_Nile
10927,en:Italian_cuisine
10927,en:Cuisine_of_India
10927,en:Ruparelia_Group
10927,en:Speke_Resort_and_Conference_Center
10927,en:Munyonyo
10927,en:Munyonyo_Commonwealth_Resort
10927,en:Bukoto
10928,en:Bishop
10928,en:Anglican
10928,en:Anglican_Church_of_Uganda
10928,en:Diocese_of_Ankole
10929,en:Supreme_Court_of_Uganda
10929,en:Court_of_Appeal_of_Uganda
10929,en:Makerere_University
10929,en:Public_university
10929,en:Bachelor_of_Laws
10929,en:Diploma_in_Legal_Practice
10929,en:Law_Development_Centre
10929,en:Ministry_of_Justice_and_Constitutional_Affairs_(Uganda)
10929,en:Uganda_Police_Force
10929,en:General
10929,en:Kale_Kayihura
10929,en:Convicts
10929,en:Remand_(detention)
10929,en:President_of_Uganda
10929,en:Judiciary_of_Uganda
10930,en:Bishop
10930,en:Anglican
10930,en:Anglican_Church_of_Uganda
10930,en:Anglican_diocese_of_North_Mbale
10930,en:Sironko_District
10930,en:Uganda_Christian_University
10931,en:Bishop
10931,en:Anglican
10931,en:Church_of_Uganda
10931,en:Diocese_of_North_Ankole
10931,en:Isingiro_District
10931,en:Uganda_Christian_University
10931,en:Ordained
10931,en:Deacon
10931,en:Priest
10931,en:Archdeacon
10931,en:Rushere
10932,en:Manafwa
10932,en:Uganda_Bureau_of_Statistics
10932,en:Amos_Wekesa
10932,en:Bumbobi–Bubulo–Lwakhakha_Road
10932,en:The_EastAfrican
10932,en:One-stop_shop
10932,en:Bugisu_sub-region
10932,en:List_of_cities_and_towns_in_Uganda
10933,en:FC_Saint-Éloi_Lupopo
10934,en:General
10934,en:Military_officer
10934,en:Cabinet_of_Uganda
10934,en:National_Resistance_Army
10934,en:Bobi_Wine
10934,en:Parliament_of_Uganda
10934,en:Uganda_People's_Defence_Force
10934,en:Mbarara_District
10934,en:Mbarara_High_School
10934,en:St._Henry's_College_Kitovu
10934,en:Makerere_University
10934,en:Education
10934,en:Tanzania_Military_Academy
10934,en:Monduli
10934,en:Uganda_Senior_Command_and_Staff_College
10934,"en:Jinja,_Uganda"
10934,en:Soviet_Union
10934,en:FRONASA
10934,en:Yoweri_Museveni
10934,en:Idi_Amin
10934,en:Uganda_Bush_War
10934,en:National_Resistance_Movement
10934,en:Uganda
10934,en:UNLA
10934,en:Salim_Saleh
10934,en:Flag
10934,en:Camouflage
10934,en:Nakasero_Hospital
10934,"en:Aga_Khan_University_Hospital,_Nairobi"
10935,en:Commissioner-General
10935,en:Uganda_Revenue_Authority
10935,en:Ntare_School
10935,en:Mbarara
10935,en:High_School_Diploma
10935,en:Makerere_University
10935,en:Public_university
10935,en:Bachelor_of_Science
10935,en:Mathematics
10935,en:University_of_Greenwich
10935,en:Master_of_Science
10935,en:Computing
10935,en:Information_Systems
10935,en:Lake_Nalubaale
10935,en:Doris_Akol
10935,en:Chairman
10935,en:Information_and_Communications_Technology
10935,en:President_of_Uganda
10935,en:Board_of_directors
10936,en:Bishop
10936,en:Anglican
10936,en:Church_of_Uganda
10936,en:Anglican_Diocese_of_Nebbi
10937,en:Bishop
10937,en:Anglican
10937,en:Anglican_Church_of_Uganda
10937,en:Diocese_of_Ankole
10938,en:Anglican
10938,en:Diocese_of_Namirembe
10941,en:Military_officer
10941,en:President_of_Uganda
10941,en:Yoweri_Museveni
10941,en:Parliament_of_Uganda
10941,en:Uganda_People's_Defence_Force
10941,en:Freedom_and_Unity_Front
10941,en:United_Kingdom
10941,en:Makerere_University
10941,en:Uganda_Senior_Command_and_Staff_College
10941,en:Kimaka
10941,"en:Jinja,_Uganda"
10941,en:Luganda
10941,en:Ankole
10941,en:Uganda_Police_Force
10941,en:Uganda_Bush_War
10941,en:Uganda_National_Liberation_Army
10941,en:Milton_Obote
10941,en:National_Resistance_Army
10941,en:Exile
10941,en:Muhoozi_Kainerugaba
10942,en:Bishop
10942,en:Anglican
10942,en:Oak_Hill_College
10942,en:Trinity_School_for_Ministry
10943,en:Anglican
10943,en:Diocese_of_Bunyoro-Kitara
10943,en:Uganda_Christian_University
10943,en:University_of_Gloucestershire
10943,en:Ordained
10943,en:Deacon
10943,en:Priest
10943,"en:Kibingo,_Uganda"
10943,en:Duhaga_of_Bunyoro
10943,en:Dean_(religion)
10943,en:Secretary
10943,en:Diocese
10944,fr:Kampala_Queens_Women_Football_Club
10944,en:2022_CAF_Women's_Champions_League
10944,en:CECAFA_Women's_Champions_League
10944,en:Simba_Queens
10944,en:FUFA_Women_Elite_League
10944,en:FUFA_Women_Super_League
10945,en:Kampala-Jinja_Highway
10945,en:Postgraduate_diploma
10945,en:Public_administration
10945,en:Business_management
10945,en:Mbarara
10945,en:List_of_Business_Schools_in_Uganda
10945,en:List_of_universities_in_Uganda
10945,en:Education_in_Uganda
10946,"en:Central_Region,_Uganda"
10946,en:Uganda
10946,en:Buikwe
10946,en:Buikwe_District
10946,en:Jinja_Regional_Referral_Hospital
10946,"en:Jinja,_Uganda"
10946,en:Mulago_National_Referral_Hospital
10946,en:Kampala
10946,en:Roman_Catholic_Archdiocese_of_Prague
10946,en:Czech_Republic
10946,en:Roman_Catholic_Diocese_of_Lugazi
10946,en:Njeru
10946,en:List_of_hospitals_in_Uganda
10947,en:Anglican
10948,en:Biharwe_F.C.
10948,en:Bitumastic_FC
10948,en:Bright_Stars_FC
10948,en:Bul_FC
10948,en:Coffee_United_SC
10948,en:CRO_FC
10948,en:Ediofe_Hills_FC
10948,en:Entebbe_Young_Football_Club
10948,en:Gulu_United_FC
10948,en:Kiira_Young_FC
10948,en:Kilembe_Mines_FC
10948,en:Lweza_FC
10948,en:Maroons_FC
10948,en:Masaka_Local_Council_FC
10948,fr:Mbale Heroes Football Club
10948,en:Mbarara_United_FC
10948,en:Mbarara_City_F.C.
10948,en:Nile_Breweries_FC
10948,en:Onduparaka_FC
10948,en:Police_FC_(Wakiso)
10948,en:Proline_FC
10948,en:Sadolin_Paints_FC
10948,en:Uganda_Revenue_Authority_SC
10948,fr:Umeme Football Club
10949,en:Court_of_Appeal_of_Uganda
10949,en:Constitutional_Court
10949,en:Electoral_Commission_of_Uganda
10949,en:Masindi
10949,en:Bachelor_of_Laws
10949,en:Legal_practice
10949,en:Law_Development_Centre
10949,en:Ministry_of_Justice_and_Constitutional_Affairs_(Uganda)
10949,"en:Lira,_Uganda"
10949,en:Court_of_Appeal
10949,en:Board_of_directors
10949,en:National_Identification_and_Registration_Authority
10949,en:Supreme_Court_of_Uganda
10949,en:Constitutional_Court_of_Uganda
10950,en:Roman_Catholic
10950,en:Roman_Catholic_Diocese_of_Arua
10950,en:Gulu_District
10950,en:Acholi_sub-region
10950,"en:Northern_Region,_Uganda"
10950,en:Uganda
10950,en:Gulu
10950,en:Aboke
10950,en:Kole_District
10950,en:Kalungu_District
10950,en:Philosophy
10950,en:Ggaba
10950,en:Kampala
10950,en:Theology
10950,en:Catholic_University_of_Eastern_Africa
10950,en:Nairobi
10950,en:Kenya
10950,en:Licentiate_of_Sacred_Theology
10950,en:Doctor_of_Sacred_Theology
10950,en:Pope_Benedict_XVI
10950,en:Roman_Catholic_Archdiocese_of_Gulu
10950,en:John_Baptist_Odama
10950,en:Bishop
10950,en:Emmanuel_Wamala
10950,en:Christophe_Pierre
10950,en:Uganda_Martyrs
10950,en:Roman_Catholicism_in_Uganda
10951,en:Brigadier
10951,en:Military_officer
10951,en:Parliament_of_Uganda
10951,en:Uganda_People's_Defence_Forces
10951,en:East_African_Community
10951,en:Nazigo
10951,en:Bachelor_of_Business_Administration
10951,"en:National_Defence_College,_Uganda"
10951,en:Protocol_Officer
10951,en:Military_assistant
10951,en:Logistics
10951,en:Lieutenant_colonel
10951,en:Brigadier_general
10951,en:Lieutenant_general
10951,en:Daily_Monitor
10952,en:Lake_Victoria
10952,en:Mukono_District
10952,"en:Central_Region,_Uganda"
10952,en:Uganda
10952,"en:Kalagi,_Mukono,_Uganda"
10952,en:Kira_Town
10952,en:Lugazi
10952,en:Kampala
10952,en:Buikwe_District
10952,en:Mean_sea_level
10952,en:Uganda_Bureau_of_Statistics
10952,en:Mayor
10952,en:Town_Clerk
10952,en:Town_council
10952,en:Uganda_Christian_University
10952,en:Church_of_Uganda
10952,en:Namilyango_College
10952,en:Kampala-Jinja_Highway
10952,en:Intravenous_fluids
10952,en:Asepsis
10952,en:Injection_(medicine)
10952,en:Ear_drops
10952,en:Eye_drops
10952,en:List_of_cities_and_towns_in_Uganda
10953,en:Uganda
10953,en:Roman_Catholic_Diocese_of_Masaka
10953,en:Masaka_District
10953,"en:Central_Region,_Uganda"
10953,en:Kalungu_District
10953,en:Ggaba
10953,en:Kampala
10953,en:Master_of_Education
10953,en:Religious_studies
10953,en:Makerere_University
10953,en:Public_university
10953,en:John_Baptist_Kaggwa
10953,en:Lambert_Bainomugisha
10953,en:Roman_Catholic_Archdiocese_of_Mbarara
10953,en:Joseph_Anthony_Zziwa
10953,en:Roman_Catholic_Diocese_of_Kiyinda–Mityana
10953,en:Cyprian_Kizito_Lwanga
10953,en:Luigi_Bianco
10953,en:Papal_Nuncio
10953,en:Caritas_Uganda
10953,en:Joseph_Kiwanuka
10953,en:Emmanuel_Wamala
10954,"en:Eastern_Region,_Uganda"
10954,en:Tororo_District
10954,"en:Busia_County,_Kenya"
10954,en:Karamoja
10954,en:James_Munange_Ogoola
10954,en:Gabriel_Opio
10954,en:Fred_Wabwire-Mangen
10954,en:Epidemiology
10954,en:Makerere_University_School_of_Public_Health
10954,en:Erasmus_Desiderius_Wandera
10954,en:Kevinah_Taaka_Wanaha_Wandera
10954,en:Barnabas_Nawangwe
10954,en:Majanji
10954,en:Busitema_Forest
10954,en:Busitema_University
10954,en:Busia_County
10957,en:Uganda
10957,en:Roman_Catholic_Diocese_of_Kiyinda-Mityana
10957,en:Mubende_District
10957,"en:Central_Region,_Uganda"
10957,en:Emmanuel_Wamala
10957,en:Roman_Catholic_Archdiocese_of_Kampala
10957,en:Christophe_Pierre
10957,en:Africa_(Roman_province)
10957,en:Papal_Nuncio
10957,en:Sabino_Ocan_Odoki
10957,en:Roman_Catholic_Diocese_of_Arua
10957,en:Cyprian_Kizito_Lwanga
10957,en:Uganda_Martyrs
10957,en:Roman_Catholicism_in_Uganda
10958,en:Early_Devonian
10958,en:Cladogram
10958,en:Lycopodiophyta
10958,en:Rhyniophyte
10960,en:Roman_Catholic_Archdiocese_of_Mbarara
10960,en:Uganda
10960,en:Isingiro_District
10960,"en:Western_Region,_Uganda"
10960,en:Doctor_of_Philosophy
10960,en:Canon_Law
10960,en:Saint_Paul_University
10960,en:Ottawa
10960,en:Paul_Kamuza_Bakyenga
10960,en:John_Baptist_Kakubi
10960,en:Callistus_Rubaramira
10960,en:Roman_Catholic_Diocese_of_Kabale
10960,en:Pope_Francis
10960,en:Uganda_Martyrs
10960,en:Roman_Catholicism_in_Uganda
10961,en:Association_football
10961,en:Horoya_AC
10961,en:Goalkeeper_(association_football)
10961,en:SC_Villa
10961,en:Uganda_Revenue_Authority_SC
10961,en:Saint_George_SC
10961,en:Adama_City_F.C.
10961,en:Ethiopian_Premier_League
10961,en:Uganda_national_football_team
10961,en:2017_Africa_Cup_of_Nations
10961,en:Mali_national_football_team
10962,en:Association_football
10962,en:Defender_(association_football)
10962,en:Villa_SC
10962,en:Íþróttabandalag_Vestmannaeyja
10962,en:Chongqing_Lifan
10962,en:FC_Ordabasy
10962,en:Bidvest_Wits_F.C.
10962,en:Premier_Soccer_League
10962,en:Yenicami_Ağdelen_S.K.
10962,en:KTFF_Süper_Lig
10962,en:V.League_1
10962,en:Hà_Nội_F.C._(2011)
10962,en:Ho_Chi_Minh_City
10962,en:1._deild_karla_(football)
10962,en:2008_1._deild_karla
10962,en:Kazakhstan_Cup
10962,en:Kazakhstan_Super_Cup
10963,en:COMESA
10963,en:Lusaka
10963,en:Zambia
10963,"en:The_Global_Fund_to_Fight_AIDS,_Tuberculosis_and_Malaria"
10963,en:Supreme_Court_of_Uganda
10963,en:Bukedi_district
10963,en:Busia_District
10963,en:Nabumali_High_School
10963,en:Kings_College_Budo
10963,en:University_of_Dar-es-Salaam
10963,en:Bachelor_of_Laws
10963,en:Master_of_Laws
10963,en:Columbia_University
10963,en:Legal_practice
10963,en:Law_Development_Centre
10963,en:Kampala
10963,en:State_attorney
10963,en:Africa
10963,en:African_Development_Bank
10963,en:Abidjan
10963,en:Ivory_Coast
10963,en:Adjunct_professor
10963,en:American_University
10963,en:Sembabule_District
10963,en:Herbert_Ntabagoba
10963,en:Chief_Justice_of_Uganda
10963,en:Judicial_Reform_Committee_of_South_Sudan
10963,en:Lusamia
10963,en:Songs_of_Paradise:_A_Harvest_of_Poetry_and_Verse
10963,en:The_Independent_(Uganda)
10963,"en:Busia,_Uganda"
10963,"en:Eastern_Region,_Uganda"
10964,en:Roman_Catholic_Diocese_of_Jinja
10964,"en:Eastern_Region,_Uganda"
10964,en:Iganga_General_Hospital
10964,en:Third_Order_of_Saint_Francis#Franciscan_Missionary_Sisters_for_Africa_(OSF)
10964,en:Leprosy
10964,en:Wanda_Błeńska
10965,en:Lawyer
10965,en:Advocate
10965,en:Busoga
10965,en:William_Gabula
10965,en:England
10966,en:Organisation_of_the_Islamic_Conference
10966,en:Southern_Africa
10966,en:Eastern_Africa
10966,en:Kibuli
10966,en:Law
10966,en:Habib_Medical_School
10966,en:Social_science
10966,en:List_of_universities_in_Uganda
10966,en:List_of_law_schools_in_Uganda
10966,en:List_of_university_leaders_in_Uganda
10966,en:Education_in_Uganda
10967,"en:Eastern_Region,_Uganda"
10967,en:Jinja_Regional_Referral_Hospital
10967,en:Uganda_Ministry_of_Health
10967,en:World_Bank
10970,en:Abryanz_Style_and_Fashion_Awards_(ASFAs)
10970,en:Abryanz_Style_and_Fashion_Awards_2016
10980,en:Mandela_National_Stadium
10980,en:Namilyango_College
10980,en:Uganda_Military_Engineering_College
10981,en:Supreme_Court_of_Uganda
10981,en:Dokolo_District
10981,en:Bachelor_of_Laws
10981,en:Makerere_University
10981,en:Kampala
10981,en:Legal_practice
10981,en:Law_Development_Centre
10981,en:Master_of_Laws
10981,en:Soroti_District
10981,en:Mulago_National_Referral_Hospital
10982,en:Uganda
10982,en:Supreme_Court_of_Uganda
10982,en:Makerere_University
10982,en:Bachelor_of_Laws
10982,en:Legal_practice
10982,en:Bart_Magunda_Katureebe
10982,en:Ministry_of_Internal_Affairs_(Uganda)
10982,en:Judiciary_of_Uganda
10983,en:Supreme_Court_of_Uganda
10983,en:Ministry_of_Justice_and_Constitutional_Affairs_(Uganda)
10983,en:Benjamin_Odoki
10983,en:Non_Government_Organisations
10983,en:Judiciary_of_Uganda
10984,en:Soga_people
10984,en:Busoga
10984,"en:Eastern_Region,_Uganda"
10985,en:Capital_city
10985,en:International_Hospital_Kampala
10985,en:Namuwongo
10985,en:Paragon_Hospital
10985,en:Bugoloobi
10985,en:Case_Medical_Centre
10985,en:Kampala_Central_Division
10985,en:Kampala_Hospital
10985,en:Kololo
10985,en:Nakasero
10985,en:Central_business_district
10985,en:HMO
10985,en:World_Bank
10985,en:In_vitro_fertilisation
10986,en:Mawogola_County
10986,en:Sembabule_District
10986,en:Lwemiyaga
10986,en:Ntuusi
10987,en:Supreme_Court_of_Uganda
10987,en:Bachelor_of_Laws
10987,en:Legal_practice
10987,en:Law_Development_Centre
10987,en:High_Court_of_Uganda
10987,en:Parliament_of_Uganda
10987,en:Chief_Justice_of_Uganda
10987,en:Constitutional_Court_of_Uganda
10988,en:Musoga
10988,en:Catechumens
10988,en:Joseph_Mukasa_Balikuddembe
10988,en:White_Fathers
10988,en:Christian_name
10988,en:Muteesa_I_of_Buganda
10988,en:Mwanga_II_of_Buganda
10988,en:Munyonyo
10988,en:Martyrs_of_Uganda
10989,en:Kampala
10989,en:Luganda
10989,en:A_Pass
10989,en:Keko_(Guyanese_rapper)
10989,en:The_Mith
10989,en:Ruyonga
10989,en:Enygma
10989,en:Annet_Nandujja
10989,en:Peter_Miles_(musician)
10989,en:Willy_Mukaabya
10989,en:Navio
10990,en:Roman_Catholic_Diocese_of_Jinja
10990,en:Budaka_District
10990,"en:Eastern_Region,_Uganda"
10990,en:Nagongera
10990,en:Philosophy
10990,en:Gulu
10990,en:Theology
10990,en:Ggaba
10990,en:Roman_Catholic_Archdiocese_of_Tororo
10990,en:James_Odongo
10990,en:Emmanuel_Wamala
10990,en:Joseph_B._Willigers
10990,en:Uganda_Martyrs
10990,en:Roman_Catholicism_in_Uganda
10991,en:Roman_Catholic_Diocese_of_Jinja
10991,en:Budaka_District
10991,"en:Eastern_Region,_Uganda"
10991,en:Nagongera
10991,en:Philosophy
10991,en:Gulu
10991,en:Theology
10991,en:Ggaba
10991,en:James_Odongo
10991,en:Emmanuel_Wamala
10991,en:Joseph_B._Willigers
10991,en:Uganda_Martyrs
10991,en:Roman_Catholicism_in_Uganda
10992,en:Roman_Catholic
10992,en:Roman_Catholic_Diocese_of_Hoima
10992,en:Masindi
10992,en:Masindi_District
10992,"en:Western_Region,_Uganda"
10992,en:Hoima
10993,en:General
10993,en:Military_officer
10993,en:Uganda_People's_Defence_Forces
10993,en:Chief_of_Defence_Forces_(Uganda)
10993,en:David_Muhoozi
10993,en:Ministry_of_Internal_Affairs_(Uganda)
10993,en:Lieutenant_general
10993,en:Charles_Angina
10993,en:Joseph_Musanyufu
10993,en:Kasese_District
10993,en:Officer_Cadet
10993,en:Royal_Military_Academy_Sandhurst
10993,en:United_Kingdom
10993,en:Uganda_Military_Academy
10993,"en:Jinja,_Uganda"
10993,en:Uganda_Junior_Staff_College
10993,en:Lusaka
10993,en:Zambia
10993,en:Tanzania
10993,en:Ahmadnagar
